base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.3.smt2/traces/reseed.4879072961540107419

10214 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_stateful_set_state_matches_at_after_update_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:387

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       188     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...       187     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.model.resource.stateful_...       187     4     5     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     4     5     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     2     2     2     2
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       185     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.impl...       185     2     3     2     2
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       178     2     2     2     2
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Con...       177     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       175     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.ConfigMapV...       173     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       173     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       172     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       171     4     6     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageOps./M...       168     6     6     6     6
internal_vstd!multiset.impl&__0.remove.?_pre_post_definition                         168     3     3     3     3
internal_vstd!multiset.impl&__0.remove.?_definition                                  168     4     4     4     4
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       166     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       166     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       165     8     8     8     8
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       165     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetReq...       158     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       158     0     0     0     0
internal_zookeeper_controller!zookeeper_controller.trusted.spec_types.Zooke...       158     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       157     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Pro...       156     0     0     0     0
