base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.1.smt2/traces/reseed.12766411988861412929

4765 unsat

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_key_exists_to_receives_ok_resp_at_after_get_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:194

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       141     2     2     2     2
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...       140    13    13    13    12
internal_zookeeper_controller__kubernetes_cluster__spec__message__HostId_bo...       139     5     5     5     6
mariposa_qid_262                                                                     137     4     4     4     4
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       135     0     1     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       133     0     0     0     0
internal_vstd__map__Map<zookeeper_controller!kubernetes_api_objects.spec.co...       131     3     3     3     3
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_b...       130    12    11    12    11
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__AP...       129     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Ongo...       129     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Up...       127     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       127     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.and.?_definition          127     7     7     7     7
internal_zookeeper_controller!temporal_logic.defs.impl&__1.and.?_pre_post_d...       127     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       126     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       125     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster.Cluster./Clus...       124     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       123     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       123     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       123     0     0     0     0
internal_zookeeper_controller__reconciler__spec__io__RequestView_box_axiom_...       123     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       123     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       123     0     0     0     0
user_vstd__map__axiom_map_insert_domain_5                                            123     6     6     6     6
user_vstd__map__axiom_map_remove_different_9                                         122     3     3     3     3
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...       122     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       122     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       122     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__stateful_set__...       121     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.GetReq...       121     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       120     8     7     8     7
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__Ge...       119     5     5     5     5
internal_zookeeper_controller!kubernetes_api_objects.spec.label_selector.La...       118     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.impl&__...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.container.VolumeM...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.network.types.Network...       117     0     0     0     0
internal_vstd__seq__Seq<zookeeper_controller!kubernetes_api_objects.spec.co...       117     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       117     0     0     0     0
