base name:
mimalloc--segment__segment_span_free_coalesce_before.smt2

query path:
dbg/mimalloc--segment__segment_span_free_coalesce_before.smt2/orig.smt2

trace path:
dbg/mimalloc--segment__segment_span_free_coalesce_before.smt2/traces/rename.1772822839713140177

10136 unknown

verus procedure:
Function-Def lib::segment::segment_span_free_coalesce_before
verus-mimalloc/segment.rs:2140

traced instantiations:
QID                                                                                  T    P0    P1    P2    P3
internal_lib!linked_list.impl&__7.wf.?_definition                                  559     1     1     1     1
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/atomi...     559     0     0     0     0
internal_lib__types__Page_box_axiom_definition                                     543    10    11    10    10
internal_lib!atomic_ghost_modified.AtomicUsize./AtomicUsize/atomic_inv_inva...     541     0     0     0     0
internal_lib__atomic_ghost_modified__AtomicUsize_unbox_axiom_definition            541     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicUsize./AtomicUsize_constructor_def...     541     0     0     0     0
internal_lib!types.PageInner./PageInner_constructor_definition                     538     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data_constructor_...     535     0     0     0     0
internal_lib!os_mem.impl&__0.wf_os.?_definition                                    527
- [root]                                                                           485     0     0     0     0
- user_lib__os_mem__MemChunk__wf_os_158                                             42     0     0     0     0
internal_lib!types.impl&__6.wf_unused.?_definition                                 521    10    10    10    10
internal_lib!types.PageSharedAccess./PageSharedAccess/points_to_accessor_de...     517    24    24    23    24
internal_lib__linked_list__StuffAgree__Instance_box_axiom_definition               511     0     0     0     0
internal_lib__linked_list__StuffAgree__Instance_unbox_axiom_definition             511     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/atomi...     511     1     1     1     1
internal_lib__linked_list__StuffAgree__Instance_has_type_always_definition         511     0     0     0     0
prelude_ext_eq                                                                     507     5     4     5     5
internal_lib!types.impl&__0.zeroed_except_block_size.?_definition                  502     0     0     0     0
internal_lib__types__PageSharedAccess_unbox_axiom_definition                       500     8     8     8     8
internal_vstd__cell__PointsTo<lib!types.SegmentHeaderMain2.>_box_axiom_defi...     498     0     0     0     0
internal_lib!types.impl&__4.wf_unused.?_definition                                 498     1     1     1     1
internal_lib!types.SegmentLocalAccess./SegmentLocalAccess/main2_accessor_de...     498     0     0     0     0
internal_lib!types.impl&__5.wf_unused.?_definition                                 498     6     6     6     6
internal_lib__tokens__SegmentState_unbox_axiom_definition                          496     0     0     0     0
internal_lib!types.SegmentLocalAccess./SegmentLocalAccess/main_accessor_def...     495     0     0     0     0
internal_lib__types__SegmentLocalAccess_unbox_axiom_definition                     495     0     0     0     0
internal_vstd__cell__PointsTo<lib!types.SegmentHeaderMain.>_box_axiom_defin...     495     0     0     0     0
internal_lib!types.PageInner./PageInner/capacity_invariant_definition              494     0     0     0     0
internal_lib!types.impl&__13.wf.?_definition                                       494     0     0     0     0
internal_lib__os_mem__MemChunk_box_axiom_definition                                494     0     0     0     0
internal_lib__types__PageInner_unbox_axiom_definition                              494    11    12    15    11
internal_lib!types.SegmentLocalAccess./SegmentLocalAccess/mem_accessor_defi...     494     0     0     0     0
internal_lib!types.PageInner./PageInner/reserved_invariant_definition              493     0     0     0     0
internal_lib__page_organization__SegmentData_unbox_axiom_definition                492     0     0     0     0
internal_lib__types__SegmentLocalAccess_has_type_always_definition                 492     0     0     0     0
internal_lib__types__SegmentLocalAccess_box_axiom_definition                       492     0     0     0     0
internal_lib!types.SegmentHeaderMain./SegmentHeaderMain/decommit_mask_acces...     491     0     0     0     0
internal_lib!page_organization.SegmentData./SegmentData/used_accessor_defin...     491     0     0     0     0
internal_lib!types.SegmentHeaderMain./SegmentHeaderMain/commit_mask_accesso...     491     0     0     0     0
internal_lib!types.SegmentHeaderMain2./SegmentHeaderMain2/used_accessor_def...     491     0     0     0     0
internal_lib!types.PageInner./PageInner/used_invariant_definition                  489     0     0     0     0
internal_lib__tokens__SegmentState_box_axiom_definition                            489     0     0     0     0
internal_lib__tokens__SegmentState_has_type_always_definition                      489     0     0     0     0
internal_lib!types.SegmentSharedAccess./SegmentSharedAccess/points_to_acces...     488     0     0     0     0
internal_lib__types__SegmentSharedAccess_box_axiom_definition                      488     0     0     0     0
internal_vstd__ptr__PointsTo<lib!types.SegmentHeader.>_box_axiom_definition        488     0     0     0     0
internal_lib!tokens.SegmentState./SegmentState/shared_access_accessor_defin...     488     0     0     0     0
internal_lib__page_organization__SegmentData_has_type_always_definition            488     0     0     0     0
internal_lib__page_organization__SegmentData_box_axiom_definition                  488     0     0     0     0
internal_lib!tokens.SegmentState./SegmentState/is_enabled_accessor_definiti...     487     0     0     0     0
internal_vstd!set.impl&__0.difference.?_pre_post_definition                        487     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/main_accessor_definition           487     0     0     0     0
internal_lib!os_mem.MemChunk./MemChunk/points_to_accessor_definition               487     0     0     0     0
internal_vstd__ptr__PointsToRaw_box_axiom_definition                               487     0     0     0     0
internal_lib!os_mem.impl&__0.wf.?_definition                                       487     0     0     0     0
internal_lib!types.impl&__12.wf.?_definition                                       487     0     0     0     0
internal_lib!os_mem.impl&__0.os_exact_range.?_definition                           487     0     0     0     0
internal_vstd__cell__PCell<lib!types.SegmentHeaderMain2.>_box_axiom_definit...     487     0     0     0     0
internal_vstd__cell__PCell<lib!types.SegmentHeaderMain.>_box_axiom_definiti...     487     0     0     0     0
internal_vstd__map__Map<int./u8.>_box_axiom_definition                             487     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/main2_accessor_definition          487     0     0     0     0
internal_lib!os_mem_util.segment_info_range.?_definition                           487     0     0     0     0
internal_lib!os_mem_util.impl&__0.os_rw_bytes.?_definition                         487     0     0     0     0
internal_lib!layout.is_segment_ptr.?_definition                                    486     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicU64./AtomicU64/cancellable_instanc...     485     0     0     0     0
internal_lib!os_mem.impl&__0.range_os_rw.?_definition                              485     0     0     0     0
internal_lib!atomic_ghost_modified.impl&__2.constant.?_pre_post_definition         485     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/instance_accessor_definitio...     485     0     0     0     0
internal_vstd__atomic__PAtomicU64_box_axiom_definition                             485     0     0     0     0
internal_lib__types__SegmentHeader_box_axiom_definition                            485     0     0     0     0
internal_lib!atomic_ghost_modified.impl&__2.constant.?_definition                  485     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/segment_id_accessor_definit...     485     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/thread_id_accessor_definiti...     485     0     0     0     0
internal_lib!atomic_ghost_modified.impl&__2.well_formed.?_definition               485     0     0     0     0
internal_lib!os_mem.MemChunk./MemChunk/os_accessor_definition                      485     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicU64./AtomicU64/not_cancelled_token...     485     0     0     0     0
internal_vstd__map__Map<int./lib!os_mem.OsMem.>_box_axiom_definition               485     0     0     0     0
internal_lib__atomic_ghost_modified__AtomicU64_box_axiom_definition                485     0     0     0     0
internal_lib!types.impl&__11.wf.?_definition                                       485     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicU64./AtomicU64/atomic_inv_accessor...     485     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicU64./AtomicU64/patomic_accessor_de...     485     0     0     0     0
user_vstd__seq__axiom_seq_subrange_len_64                                          480     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data/value_invari...     476     0     0     0     0
internal_lib__linked_list__StuffAgree__x_token_data_unbox_axiom_definition         476     0     0     0     0
internal_lib!types.Local./Local/tld_accessor_definition                            472     1     1     1     1
internal_vstd__set__Set<lib!tokens.PageId.>_unbox_axiom_definition                 471     2     2     2     2
user_vstd__set__axiom_set_remove_different_94                                      469     8     8     9     8
internal_lib__linked_list__StuffAgree__x_box_axiom_definition                      454     0     0     0     0
internal_lib!types.Page./Page/xthread_free_accessor_definition                     453     0     0     0     0
internal_lib__linked_list__ThreadLLWithDelayBits_box_axiom_definition              453     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/emp_a...     453     0     0     0     0
internal_vstd!set.impl&__0.insert.?_pre_post_definition                            452     0     0     0     0
prelude_box_unbox_nat                                                              443     2     1     1     2
prelude_unbox_int                                                                  443     1     1     2     1
internal_lib!layout.is_page_ptr_opt.?_definition                                   438     2     2     2     2
internal_vstd!seq.Seq.index.?_pre_post_definition                                  432     2     2     2     2
internal_lib__types__SegmentHeaderMain_box_axiom_definition                        429     0     0     0     0
internal_lib__types__SegmentHeaderMain_unbox_axiom_definition                      429     0     0     0     0
internal_vstd__map__Map<lib!tokens.PageId./lib!page_organization.PageData.>...     426     5     5     5     5
internal_lib__types__SegmentHeaderMain2_unbox_axiom_definition                     425     0     0     0     0
internal_lib!types.Local./Local/pages_accessor_definition                          424     2     2     2     2
internal_lib!types.SegmentHeader./SegmentHeader_constructor_definition             424     0     0     0     0
internal_lib__types__SegmentHeaderMain2_box_axiom_definition                       423     0     0     0     0
internal_lib!types.SegmentHeaderMain2./SegmentHeaderMain2/used_invariant_de...     422     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/thread_id_invariant_definit...     421     0     0     0     0
