base name:
fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit_config__proof__liveness__resource_match.6.smt2/traces/reseed.7061097732213380854

10102 unknown

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit_config::proof::liveness::resource_match::lemma_resource_state_matches_at_after_update_resource_step
controller_examples/fluent_controller/fluentbit_config/proof/liveness/resource_match.rs:521

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
mariposa_qid_127                                                                     179     4     6     5     4
internal_fluent_controller!state_machine.action.ActionResult./Enabled/1_acc...       179     6     6     6     6
internal_fluent_controller__kubernetes_cluster__spec__builtin_controllers__...       178     0     1     1     0
internal_fluent_controller__kubernetes_api_objects__spec__resource__EmptySt...       178     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__resource__EmptySt...       178     0     0     0     0
mariposa_qid_198                                                                     177
- [root]                                                                              26     1     1     1     1
- user_fluent_controller__fluent_controller__fluentbit_config__proof__helper_...     151     1     1     1     1
mariposa_qid_197                                                                     177
- [root]                                                                              26     1     1     1     1
- user_fluent_controller__fluent_controller__fluentbit_config__proof__helper_...     151     1     1     1     1
mariposa_qid_196                                                                     177
- [root]                                                                              26     2     2     2     2
- user_fluent_controller__fluent_controller__fluentbit_config__proof__helper_...     151     3     3     3     3
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...       176     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...       173     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...       172     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.secret.SecretView./S...       171     4     3     3     3
prelude_nat_clip                                                                     171     8     8     9     9
internal_fluent_controller__kubernetes_cluster__spec__cluster__Cluster_unbo...       170     5     4     5     4
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...       170     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.UpdateReq...       168     0     1     0     1
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...       168     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...       166     1     1     2     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIReques...       165     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.network.types.NetworkSta...       163     2     2     2     2
internal_vstd!multiset.impl&__0.remove.?_definition                                  161     5     6     4     5
mariposa_qid_126                                                                     161     2     3     3     2
internal_vstd!multiset.impl&__0.remove.?_pre_post_definition                         161     4     4     4     5
internal_fluent_controller!kubernetes_cluster.spec.message.MessageOps./Mess...       161     6     6     6     6
internal_fluent_controller!reconciler.spec.io.RequestView./KRequest_constru...       160     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.Message./Message...       156     3     3     3     3
