base name:
zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__liveness__stateful_set_match.2.smt2/traces/shuffle.9863013143303878859

10144 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::liveness::stateful_set_match::lemma_from_after_get_stateful_set_step_to_after_update_stateful_set_step
controller_examples/zookeeper_controller/proof/liveness/stateful_set_match.rs:290

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
- user_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster__ever...     150     3     2     3     2
- user_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster__ever...      85     3     2     3     2
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...       267     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__container__Con...       264     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.controller.types.Cont...       255     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__pod__PodSpecVi...       254     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.stateful_set.Stat...       249     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__common__Kind_b...       249     7     7     7     7
internal_zookeeper_controller__kubernetes_api_objects__spec__volume__Volume...       247     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__pod_template_s...       247     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.VolumeView...       247     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.volume.ConfigMapV...       245     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       245     3     4     3     3
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       245     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.Message./Mess...       242     5     5     5     5
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__4.is_u...       237     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       236     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       236     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       236     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.resource.Resource...       236     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       236     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       236     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       236     0     0     0     0
mariposa_qid_78                                                                      232     1     2     1     1
internal_zookeeper_controller!kubernetes_api_objects.spec.pod_template_spec...       229     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.pod.PodSpecView./...       228     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__HostId_bo...       225     3     4     3     3
internal_vstd!set.impl&__0.subset_of.?_definition                                    225
- [root]                                                                             225     0     0     0     0
- user_vstd__set__impl&%0__subset_of_1                                                 0     0     0     0     0
