base name:
zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2

query path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2/orig.smt2

trace path:
dbg/zookeeper-log-zookeeper_controller__proof__helper_invariants__proof.2.smt2/traces/reseed.1220102126068723003

10177 unknown

verus procedure:
Function-Def zookeeper_controller::zookeeper_controller::proof::helper_invariants::proof::lemma_always_cr_objects_in_etcd_satisfy_state_validation
controller_examples/zookeeper_controller/proof/helper_invariants/proof.rs:46

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_zookeeper_controller__kubernetes_cluster__spec__controller__types_...       187     0     0     0     0
internal_zookeeper_controller!state_machine.action.ActionResult./Enabled/1_...       184     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...       184     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       183     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.crea...       180     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.crea...       180     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       179     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       179     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__dynamic__Dynam...       176    13    14    13    13
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       173     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       171     0     0     0     0
internal_zookeeper_controller__zookeeper_controller__trusted__spec_types__Z...       171     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.impl&__1.next_res...       169     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.impl&__1.next_res...       169     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...       163     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       159     2     2     2     2
internal_crate__fun__1_constructor_definition                                        158
- [root]                                                                             158     0     0     0     0
- internal_crate__fun__1_constructor_inner_definition                                  0     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       156     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__cluster_state_mach...       153     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__common__Object...       152     5     5     5     5
internal_vstd!multiset.impl&__0.count.?_pre_post_definition                          152     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__Message_u...       140     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.types.ApiS...       135     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...       135     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.impl&__1.satisfied_by.?_d...       127     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.TempPred./TempPred/pred_i...       127     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.TempPred./TempPred/pred_a...       127     0     0     0     0
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                      119     0     0     0     0
user_vstd__multiset__axiom_multiset_singleton_20                                     119     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...       118     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       118     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       118     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__message__MessageOp...       117     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.NetworkStateMachi...       116     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.NetworkStateMachi...       116     0     0     0     0
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__De...       114     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.APIReq...       113     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       111     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       111     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       106     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.form...       106     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       104     1     1     1     1
mariposa_qid_114                                                                     104     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.api_server.state_mach...       104     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__cluster__Cluster_u...       100     3     3     3     3
internal_zookeeper_controller__temporal_logic__defs__Execution_unbox_axiom_...        99     0     0     0     0
internal_zookeeper_controller!temporal_logic.defs.Execution./Execution/nat_...        99     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__network__types__Ne...        97     0     0     0     0
user_vstd__multiset__axiom_multiset_singleton_different_21                            96     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        95     0     0     0     0
mariposa_qid_207                                                                      94     1     1     1     1
mariposa_qid_115                                                                      93     2     2     2     2
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        89     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.dele...        89     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.dele...        89     0     0     0     0
mariposa_qid_143                                                                      86     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        84     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        84     1     1     1     1
internal_zookeeper_controller__kubernetes_api_objects__spec__api_method__De...        83     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__api_server__types_...        83     0     0     0     0
mariposa_qid_144                                                                      81     0     0     0     0
internal_vstd!map.impl&__0.insert.?_pre_post_definition                               80     4     4     4     4
internal_zookeeper_controller!kubernetes_api_objects.spec.api_method.Delete...        78     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.received_msg_...        75     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.upda...        75     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.impl&__5.upda...        75     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.impl&__0.next_res...        72
- [root]                                                                              72     2     2     2     2
- user_zookeeper_controller__state_machine__state_machine__StateMachine__next...       0     0     0     0     0
internal_zookeeper_controller!state_machine.state_machine.impl&__0.next_res...        72     0     0     0     0
mariposa_qid_210                                                                      70     1     1     1     1
internal_zookeeper_controller!temporal_logic.defs.Execution./Execution_cons...        69     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        69     0     0     0     0
mariposa_qid_206                                                                      65     1     1     1     1
internal_zookeeper_controller__kubernetes_cluster__spec__message__RestIdAll...        64     0     0     0     0
internal_zookeeper_controller!kubernetes_cluster.spec.message.RestIdAllocat...        63     0     0     0     0
mariposa_qid_168                                                                      63     0     0     0     0
internal_zookeeper_controller!kubernetes_api_objects.spec.object_meta.Objec...        63     1     1     0     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        62     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.cluster_state_machine...        62     0     0     0     0
prelude_add                                                                           62     0     0     0     0
internal_zookeeper_controller__kubernetes_cluster__spec__builtin_controller...        61     0     0     0     0
internal_vstd!multiset.impl&__0.contains.?_definition                                 58     0     0     0     0
internal_vstd!multiset.impl&__0.add.?_pre_post_definition                             58     0     0     0     0
mariposa_qid_125                                                                      58     1     1     1     1
internal_zookeeper_controller!kubernetes_cluster.spec.message.MessageConten...        56     0     0     0     0
mariposa_qid_208                                                                      56     1     1     1     1
