base name:
rabbitmq-log-rabbitmq_controller__proof__helper_invariants__proof__lemma_eventually_always_every_resource_create_request_implies_at_after_create_resource_step.smt2

query path:
dbg/rabbitmq-log-rabbitmq_controller__proof__helper_invariants__proof__lemma_eventually_always_every_resource_create_request_implies_at_after_create_resource_step.smt2/orig.smt2

trace path:
dbg/rabbitmq-log-rabbitmq_controller__proof__helper_invariants__proof__lemma_eventually_always_every_resource_create_request_implies_at_after_create_resource_step.smt2/traces/reseed.13968666206025494122

10127 unknown

verus procedure:
Function-Def rabbitmq_controller::rabbitmq_controller::proof::helper_invariants::proof::lemma_eventually_always_every_resource_create_request_implies_at_after_create_resource_step
controller_examples/rabbitmq_controller/proof/helper_invariants/proof.rs:870

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...       198     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       197     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       197     0     0     0     0
prelude_has_type_int                                                                 197     1     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       197     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.builtin_controllers.ty...       196     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       196     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__builtin_controllers...       196     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.common.ObjectRef./...       196     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       196     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__builtin_controllers...       196     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       194     4     4     4     4
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       192     6     6     6     6
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.State...       192     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       192     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       192     6     6     6     6
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       192     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       192     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       190     0     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       190     9     8     8     8
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.ProbeVie...       190     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       189     0     3     3     3
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       189     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       189     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       189     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       189     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       188     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       188     0     0     0     0
prelude_has_type_strslice                                                            182     0    26    26    26
internal_rabbitmq_controller!kubernetes_cluster.spec.message.Message./Messa...       182     1     1     1     1
internal_rabbitmq_controller!state_machine.action.Action./Action/transition...       182    15    13    13    13
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource_requir...       182     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...       181     4     5     5     5
prelude_box_unbox_strslice                                                           179     0     2     2     2
internal_rabbitmq_controller__kubernetes_api_objects__spec__pod__PodSpecVie...       177     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__SecretP...       176     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.pod.PodSpecView./P...       174     0     0     0     0
internal_rabbitmq_controller__external_api__spec__EmptyTypeView_unbox_axiom...       174     4     4     4     4
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.SecretProje...       173     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       172     0     0     0     0
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                      172     1     0     0     0
user_vstd__multiset__axiom_multiset_singleton_18                                     172     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__Downwar...       171     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.impl&__9.se...       171     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__VolumeP...       171     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.impl&__9.se...       171     0     3     3     3
internal_rabbitmq_controller!vstd_ext.string_view.int_to_string_view.?_pre_...       171     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.impl&__9.se...       171     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.impl&__9.se...       171     0     3     3     3
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.con...       169     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       169     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       169    13     8     8     8
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__ConfigM...       169     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role.RoleView./Rol...       168     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__persistent_volu...       167     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role__RoleView_...       167     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...       167     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleB...       167     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.ConfigMapPr...       165     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.dynamic.DynamicObj...       165     4     2     2     2
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       164     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role__RoleView_...       163     5     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.pod_template_spec....       163     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__service__Servic...       162     4     4     4     4
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       161     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__pod__PodSpecVie...       161     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__pod_template_sp...       161     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__stateful_set__S...       157     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       156    12     9     9     9
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       156     0     0     0     0
mariposa_qid_145                                                                     156     3     4     4     4
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.State...       155     0     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.dynamic.DynamicObj...       155     2     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.config_map.ConfigM...       154     2     2     2     2
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       154     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.service_account.Se...       152     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       151     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__SecretV...       151     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       151     0     2     2     2
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__Downwar...       151     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__ConfigM...       151     0     0     0     0
internal_rabbitmq_controller__reconciler__spec__io__ResponseView_box_axiom_...       151     1     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       151     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__Project...       151     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__3...       150     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__3...       150     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__3...       150     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       150     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.impl&__3...       150     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...       149     0     0     0     0
internal_rabbitmq_controller!state_machine.action.ActionResult./Enabled/0_i...       149     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...       147     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Exec...       146     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.State...       146     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__TCPS...       146     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Life...       146     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.get_r...       144     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       144     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.con...       144     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.impl&__4.get_r...       144     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.con...       143     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Life...       142     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Exec...       142     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       142     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Containe...       141     0     0     0     0
mariposa_qid_171                                                                     141     4     5     5     5
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.ExecActi...       141     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Lifecycl...       141     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__TCPS...       141     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.TCPSocke...       140     0     0     0     0
internal_vstd!multiset.impl&__0.contains.?_definition                                140     2     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service_account.Se...       139     0     0     0     0
mariposa_qid_69                                                                      139     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.KeyToPathVi...       138     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.own...       137     3     3     3     3
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       137     1     3     3     3
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       137     4     5     5     5
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...       136     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...       136     2     4     4     4
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...       136     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       136     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       136     0     0     0     0
mariposa_qid_136                                                                     135     3     4     4     4
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.KeyToPathVi...       135     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__message__RestIdAllo...       135     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__ObjectF...       134     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Cre...       132    15    11    11    11
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__VolumeP...       131     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.VolumeProje...       131     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.dynamic.DynamicObj...       131     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__SecretV...       131     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.vol...       130     0     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.ObjectField...       130     0     2     2     2
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__Project...       130     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.ser...       129     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__ConfigM...       128     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.impl&__0.se...       128     0     3     3     3
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.impl&__0.se...       128     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.vol...       127     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.vol...       127     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.RestIdAllocato...       127     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.SecretVolum...       127     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       126     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.ProjectedVo...       126     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role_binding__R...       125     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.secret.SecretView....       125     2     4     4     4
mariposa_qid_173                                                                     125     3     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleR...       124     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.ConfigMapVo...       124     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service_account.Se...       123     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...       123     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__message__RestIdAllo...       122     3     3     3     3
internal_rabbitmq_controller__kubernetes_api_objects__spec__label_selector_...       122     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.dynamic.DynamicObj...       120     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource_requir...       119     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       118     3     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.resource_requireme...       118     0     0     0     0
internal_crate__fun__1_constructor_definition                                        117
- [root]                                                                             117     0     1     1     1
- internal_crate__fun__1_constructor_inner_definition                                  0     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.resource.ResourceV...       117     0     3     3     3
internal_rabbitmq_controller!reconciler.spec.resource_builder.ResourceBuild...       117     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.resource_builder.ResourceBuild...       116     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.reconciler.reconcile...       116     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__Upd...       116     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.model.reconciler.reconcile...       116     0     1     1     1
internal_rabbitmq_controller!reconciler.spec.resource_builder.ResourceBuild...       116     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.network.types.NetworkS...       115     1     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__service_account...       115     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.config_map.ConfigM...       115     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.common.ObjectRef./...       115     7     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.GetRequ...       114     7     1     1     1
internal_rabbitmq_controller!state_machine.action.ActionResult./Enabled/0_a...       114     4     3     3     3
internal_rabbitmq_controller__kubernetes_cluster__spec__network__types__Net...       113     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       113     9     8     8     8
internal_rabbitmq_controller!kubernetes_api_objects.spec.object_meta.impl&_...       113     0     0     0     0
internal_rabbitmq_controller!state_machine.action.ActionResult./Enabled_con...       112     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.secret.SecretView....       112     0     0     0     0
mariposa_qid_75                                                                      111     0     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__EnvV...       111     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__service_account...       111     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...       110     1     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       110     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...       110     1     2     2     2
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...       110     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.label_selector.Lab...       106     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...       106     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__label_selector_...       106     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...       105     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__network__types__Net...       104     6     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__Downwar...       104     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__controller__types__...       103    10    11    11    11
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...       102     3     2     2     2
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...       102     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.own...       102     0     0     0     0
mariposa_qid_180                                                                     102     4     5     5     5
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.DownwardAPI...       100     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Life...       100     0     0     0     0
internal_crate__fun__1_unbox_axiom_definition                                         99     0     0     0     0
mariposa_qid_233                                                                      98
- [root]                                                                              23     1     1     1     1
- user_rabbitmq_controller__kubernetes_cluster__spec__cluster__Cluster__each_...      75     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        98     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...        98     0     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...        97     1     1     1     1
internal_rabbitmq_controller__kubernetes_api_objects__spec__container__Life...        95     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.container.Lifecycl...        95     0     0     0     0
internal_vstd!set.impl&__0.insert.?_pre_post_definition                               94     0     0     0     0
internal_rabbitmq_controller!state_machine.action.impl&__0.forward.?_pre_po...        94     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__EmptyDi...        94     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        94     0     0     0     0
internal_rabbitmq_controller!state_machine.action.impl&__0.forward.?_defini...        94    13    18    18    18
internal_rabbitmq_controller!kubernetes_api_objects.spec.api_method.CreateR...        92     0     0     0     0
mariposa_qid_198                                                                      92    13    19    19    19
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        91     2     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        91     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role.RoleView./Rol...        91     0     0     0     0
internal_rabbitmq_controller!reconciler.spec.io.RequestView./KRequest/0_inv...        90     2     2     2     2
mariposa_qid_144                                                                      90     2     1     1     1
internal_rabbitmq_controller!temporal_logic.defs.impl&__1.implies.?_pre_pos...        90     0     0     0     0
internal_rabbitmq_controller!temporal_logic.defs.impl&__1.implies.?_definit...        90     2     2     2     2
internal_rabbitmq_controller!reconciler.spec.io.RequestView./ExternalReques...        90     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...        89     2     2     2     2
internal_rabbitmq_controller!temporal_logic.defs.valid.?_definition                   89
- [root]                                                                              89     3     3     3     3
- user_rabbitmq_controller__temporal_logic__defs__valid_117                            0     0     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__step__RabbitmqR...        88     7     6     6     6
internal_rabbitmq_controller__kubernetes_api_objects__spec__persistent_volu...        88     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleB...        88     0     0     0     0
internal_rabbitmq_controller__reconciler__spec__io__RequestView_unbox_axiom...        87     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.config_map.ConfigM...        87     0     3     3     3
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...        87     5     2     2     2
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__EmptyDi...        86     0     0     0     0
mariposa_qid_151                                                                      85     3     4     4     4
internal_rabbitmq_controller!reconciler.spec.resource_builder.ResourceBuild...        85     4     5     5     5
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Contr...        84     1     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster.Cluster./Clust...        84     1     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__role__PolicyRul...        84     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__cluster__Cluster_bo...        83    10    13    13    13
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.EmptyDirVol...        82     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__volume__Downwar...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.pod_template_spec....        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.pod_template_spec....        81     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.impl&...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.volume.DownwardAPI...        81     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.impl&...        81     2     1     1     1
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...        81     3     2     2     2
mariposa_qid_271                                                                      81     6     4     4     4
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...        81     0     0     0     0
internal_crate__tuple__0_unbox_axiom_definition                                       80     0     0     0     0
mariposa_qid_192                                                                      80     5     5     5     5
internal_rabbitmq_controller__rabbitmq_controller__trusted__spec_types__Rab...        79     1     1     1     1
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...        79     3     1     1     1
mariposa_qid_168                                                                      79     1     1     1     1
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...        79     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleB...        78     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.service.ServiceVie...        77     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.per...        77     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.controller.types.Ongoi...        77     2     3     3     3
internal_rabbitmq_controller__kubernetes_cluster__spec__cluster__Cluster_un...        77     2     2     2     2
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.own...        76     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.impl&...        76     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.stateful_set.impl&...        76     0     2     2     2
internal_vstd!map.impl&__0.dom.?_pre_post_definition                                  75     1     1     1     1
internal_vstd__set__Set<rabbitmq_controller!kubernetes_api_objects.spec.com...        74     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        74     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.per...        74     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        74     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        74     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        74     0     0     0     0
internal_vstd__seq__Seq<rabbitmq_controller!kubernetes_api_objects.spec.per...        74     0     0     0     0
internal_vstd__set__Set<rabbitmq_controller!kubernetes_api_objects.spec.com...        74     0     0     0     0
internal_vstd__set__Set<rabbitmq_controller!kubernetes_api_objects.spec.com...        74     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__cluster_state_machi...        73     3     3     3     3
internal_rabbitmq_controller__kubernetes_api_objects__spec__service__Servic...        73     0     0     0     0
mariposa_qid_166                                                                      73     4     5     5     5
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...        73     0     0     0     0
internal_rabbitmq_controller__kubernetes_cluster__spec__cluster_state_machi...        72     0     1     1     1
internal_vstd__map__Map<rabbitmq_controller!kubernetes_api_objects.spec.com...        72     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        72     0     0     0     0
internal_rabbitmq_controller!temporal_logic.defs.impl&__1.and.?_definition            72     6     6     6     6
internal_rabbitmq_controller__kubernetes_api_objects__spec__api_method__API...        72     4     2     2     2
internal_rabbitmq_controller!temporal_logic.defs.impl&__1.and.?_pre_post_de...        72     0     0     0     0
user_vstd__multiset__axiom_multiset_add_20                                            72     2     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.common.ObjectRef./...        70     1     1     1     1
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        70     2     2     2     2
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        70     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.message.MessageContent...        69     1     1     1     1
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        69     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource__Empty...        69     0     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.persistent_volume_...        69     0     0     0     0
internal_rabbitmq_controller__kubernetes_api_objects__spec__persistent_volu...        69     0     0     0     0
internal_rabbitmq_controller!temporal_logic.defs.always.?_definition                  68     0     2     2     2
internal_rabbitmq_controller!kubernetes_cluster.spec.network.types.NetworkS...        68     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        68     3     2     2     2
internal_rabbitmq_controller__kubernetes_api_objects__spec__resource__Empty...        68     0     0     0     0
internal_rabbitmq_controller!kubernetes_cluster.spec.cluster_state_machine....        68     0     1     1     1
internal_rabbitmq_controller!state_machine.action.ActionResult./Enabled/1_a...        67     2     0     0     0
prelude_nat_clip                                                                      67     1     0     0     0
internal_rabbitmq_controller__rabbitmq_controller__trusted__step__SubResour...        66     3     3     3     3
prelude_add                                                                           66     1     0     0     0
internal_rabbitmq_controller!kubernetes_api_objects.spec.role_binding.RoleB...        66     0     0     0     0
internal_rabbitmq_controller!rabbitmq_controller.trusted.spec_types.Rabbitm...        66     5     2     2     2
internal_rabbitmq_controller!rabbitmq_controller.model.resource.stateful_se...        65     2     2     2     2
